"ts_code","symbol","industry","name","list_date"
"002001.SZ","002001","化学制药","新和成","20040625"
"002003.SZ","002003","服饰","伟星股份","20040625"
"002004.SZ","002004","农药化肥","华邦健康","20040625"
"002005.SZ","002005","家用电器","ST德豪","20040625"
"002006.SZ","002006","专用机械","精工科技","20040625"
"002007.SZ","002007","生物制药","华兰生物","20040625"
"002008.SZ","002008","专用机械","大族激光","20040625"
"002009.SZ","002009","工程机械","天奇股份","20040629"
"002010.SZ","002010","仓储物流","传化智联","20040629"
"002011.SZ","002011","家用电器","盾安环境","20040705"
"002012.SZ","002012","造纸","凯恩股份","20040705"
"002014.SZ","002014","塑料","永新股份","20040708"
"002015.SZ","002015","新型电力","协鑫能科","20040708"
"002016.SZ","002016","区域地产","世荣兆业","20040708"
"002017.SZ","002017","通信设备","东信和平","20040713"
"002019.SZ","002019","化学制药","亿帆医药","20040713"
"002020.SZ","002020","化学制药","京新药业","20040715"
"002021.SZ","002021","纺织机械","中捷资源","20040715"
"002022.SZ","002022","医疗保健","科华生物","20040721"
"002023.SZ","002023","航空","海特高新","20040721"
"002024.SZ","002024","电器连锁","ST易购","20040721"
"002025.SZ","002025","元器件","航天电器","20040726"
"002026.SZ","002026","机械基件","山东威达","20040727"
"002027.SZ","002027","广告包装","分众传媒","20040804"
"002028.SZ","002028","电气设备","思源电气","20040805"
"002029.SZ","002029","服饰","七匹狼","20040806"
"002030.SZ","002030","医疗保健","达安基因","20040809"
"002031.SZ","002031","汽车配件","巨轮智能","20040816"
"002032.SZ","002032","家用电器","苏泊尔","20040817"
"002033.SZ","002033","旅游景点","丽江股份","20040825"
"002034.SZ","002034","环境保护","旺能环境","20040826"
"002035.SZ","002035","家用电器","华帝股份","20040901"
"002036.SZ","002036","元器件","联创电子","20040903"
"002037.SZ","002037","化工原料","保利联合","20040908"
"002038.SZ","002038","生物制药","双鹭药业","20040909"
"002039.SZ","002039","水力发电","黔源电力","20050303"
"002040.SZ","002040","港口","南京港","20050325"
"002041.SZ","002041","种植业","登海种业","20050418"
"002042.SZ","002042","纺织","华孚时尚","20050427"
"002043.SZ","002043","其他建材","兔宝宝","20050510"
"002044.SZ","002044","医疗保健","美年健康","20050518"
"002045.SZ","002045","元器件","国光电器","20050523"
"002046.SZ","002046","机械基件","国机精工","20050526"
"002047.SZ","002047","装修装饰","*ST宝鹰","20050531"
"002048.SZ","002048","汽车配件","宁波华翔","20050603"
"002049.SZ","002049","半导体","紫光国微","20050606"
"002050.SZ","002050","家用电器","三花智控","20050607"
"002051.SZ","002051","建筑工程","中工国际","20060619"
"002052.SZ","002052","家用电器","同洲电子","20060627"
"002053.SZ","002053","食品","云南能投","20060627"
"002054.SZ","002054","染料涂料","德美化工","20060725"
"002055.SZ","002055","元器件","得润电子","20060725"
"002056.SZ","002056","电气设备","横店东磁","20060802"
"002057.SZ","002057","矿物制品","中钢天源","20060802"
"002058.SZ","002058","电器仪表","*ST威尔","20060802"
"002059.SZ","002059","旅游景点","云南旅游","20060810"
"002060.SZ","002060","建筑工程","广东建工","20060810"
"002061.SZ","002061","建筑工程","浙江交科","20060816"
"002062.SZ","002062","建筑工程","宏润建设","20060816"
"002063.SZ","002063","软件服务","远光软件","20060823"
"002064.SZ","002064","化纤","华峰化学","20060823"
"002065.SZ","002065","软件服务","东华软件","20060823"
"002066.SZ","002066","其他建材","瑞泰科技","20060823"
"002067.SZ","002067","造纸","景兴纸业","20060915"
"002068.SZ","002068","化工原料","黑猫股份","20060915"
"002069.SZ","002069","渔业","獐子岛","20060928"
"002072.SZ","002072","商贸代理","凯瑞德","20061018"
"002073.SZ","002073","专用机械","软控股份","20061018"
"002074.SZ","002074","电气设备","国轩高科","20061018"
"002075.SZ","002075","特种钢","沙钢股份","20061025"
"002076.SZ","002076","家用电器","*ST星光","20061025"
"002077.SZ","002077","半导体","大港股份","20061116"
"002078.SZ","002078","造纸","太阳纸业","20061116"
"002079.SZ","002079","电气设备","苏州固锝","20061116"
"002080.SZ","002080","玻璃","中材科技","20061120"
"002081.SZ","002081","装修装饰","金螳螂","20061120"
"002082.SZ","002082","中成药","万邦德","20061120"
"002083.SZ","002083","纺织","孚日股份","20061124"
"002084.SZ","002084","家居用品","海鸥住工","20061124"
"002085.SZ","002085","汽车配件","万丰奥威","20061128"
"002086.SZ","002086","医疗保健","东方海洋","20061128"
"002088.SZ","002088","矿物制品","鲁阳节能","20061130"
"002090.SZ","002090","电气设备","金智科技","20061208"
"002091.SZ","002091","商贸代理","江苏国泰","20061208"
"002092.SZ","002092","化工原料","中泰化学","20061208"
"002093.SZ","002093","文教休闲","国脉科技","20061215"
"002094.SZ","002094","日用化工","青岛金王","20061215"
"002095.SZ","002095","互联网","生意宝","20061215"
"002096.SZ","002096","化工原料","易普力","20061222"
"002097.SZ","002097","工程机械","山河智能","20061222"
"002098.SZ","002098","服饰","浔兴股份","20061222"
"002099.SZ","002099","化学制药","海翔药业","20061226"
"002100.SZ","002100","饲料","天康生物","20061226"
"002101.SZ","002101","汽车配件","广东鸿图","20061229"
"002102.SZ","002102","化学制药","能特科技","20061229"
"002103.SZ","002103","文教休闲","广博股份","20070110"
"002104.SZ","002104","通信设备","恒宝股份","20070110"
"002105.SZ","002105","摩托车","信隆健康","20070112"
"002106.SZ","002106","元器件","莱宝高科","20070112"
"002107.SZ","002107","中成药","沃华医药","20070124"
"002108.SZ","002108","塑料","沧州明珠","20070124"
"002109.SZ","002109","化工原料","兴化股份","20070126"
"002110.SZ","002110","普钢","三钢闽光","20070126"
"002111.SZ","002111","航空","威海广泰","20070126"
"002112.SZ","002112","电气设备","三变科技","20070208"
"002114.SZ","002114","铅锌","罗平锌电","20070215"
"002115.SZ","002115","互联网","三维通信","20070215"
"002116.SZ","002116","建筑工程","中国海诚","20070215"
"002117.SZ","002117","广告包装","东港股份","20070302"
"002119.SZ","002119","半导体","康强电子","20070302"
"002120.SZ","002120","仓储物流","韵达股份","20070306"
"002121.SZ","002121","电器仪表","科陆电子","20070306"
"002122.SZ","002122","机床制造","汇洲智能","20070328"
"002123.SZ","002123","互联网","梦网科技","20070328"
"002124.SZ","002124","农业综合","天邦食品","20070403"
"002125.SZ","002125","化工原料","湘潭电化","20070403"
"002126.SZ","002126","汽车配件","银轮股份","20070418"
"002127.SZ","002127","互联网","南极电商","20070418"
"002128.SZ","002128","铝","电投能源","20070418"
"002129.SZ","002129","电气设备","TCL中环","20070420"
"002130.SZ","002130","电气设备","沃尔核材","20070420"
"002131.SZ","002131","互联网","利欧股份","20070427"
"002132.SZ","002132","钢加工","恒星科技","20070427"
"002133.SZ","002133","全国地产","广宇集团","20070427"
"002134.SZ","002134","元器件","天津普林","20070516"
"002135.SZ","002135","钢加工","东南网架","20070530"
"002136.SZ","002136","化工原料","安纳达","20070530"
"002137.SZ","002137","元器件","实益达","20070613"
"002138.SZ","002138","元器件","顺络电子","20070613"
"002139.SZ","002139","元器件","拓邦股份","20070629"
"002140.SZ","002140","建筑工程","东华科技","20070712"
"002141.SZ","002141","农业综合","*ST贤丰","20070720"
"002142.SZ","002142","银行","宁波银行","20070719"
"002144.SZ","002144","纺织","宏达高科","20070803"
"002145.SZ","002145","化工原料","中核钛白","20070803"
"002146.SZ","002146","全国地产","荣盛发展","20070808"
"002148.SZ","002148","互联网","北纬科技","20070810"
"002149.SZ","002149","小金属","西部材料","20070810"
"002150.SZ","002150","机械基件","通润装备","20070810"
"002151.SZ","002151","通信设备","北斗星通","20070813"
"002152.SZ","002152","IT设备","广电运通","20070813"
"002153.SZ","002153","软件服务","石基信息","20070813"
"002154.SZ","002154","服饰","报喜鸟","20070816"
"002155.SZ","002155","黄金","湖南黄金","20070816"
"002156.SZ","002156","半导体","通富微电","20070816"
"002157.SZ","002157","农业综合","正邦科技","20070817"
"002158.SZ","002158","工程机械","汉钟精机","20070817"
"002159.SZ","002159","旅游服务","三特索道","20070817"
"002160.SZ","002160","铝","常铝股份","20070821"
"002161.SZ","002161","通信设备","远望谷","20070821"
"002162.SZ","002162","陶瓷","悦心健康","20070823"
"002163.SZ","002163","装修装饰","海南发展","20070823"
"002164.SZ","002164","机械基件","宁波东力","20070823"
"002165.SZ","002165","化工原料","红宝丽","20070913"
"002166.SZ","002166","中成药","莱茵生物","20070913"
"002167.SZ","002167","小金属","东方锆业","20070913"
"002168.SZ","002168","电气设备","*ST惠程","20070919"
"002169.SZ","002169","电气设备","智光电气","20070919"
"002170.SZ","002170","农药化肥","芭田股份","20070919"
"002171.SZ","002171","铜","楚江新材","20070921"
"002172.SZ","002172","医疗保健","澳洋健康","20070921"
"002173.SZ","002173","医疗保健","创新医疗","20070925"
"002174.SZ","002174","互联网","游族网络","20070925"
"002175.SZ","002175","电器仪表","东方智造","20071012"
"002176.SZ","002176","小金属","江特电机","20071012"
"002177.SZ","002177","其他商业","御银股份","20071101"
"002178.SZ","002178","软件服务","延华智能","20071101"
"002179.SZ","002179","元器件","中航光电","20071101"
"002180.SZ","002180","IT设备","纳思达","20071113"
"002181.SZ","002181","出版业","粤传媒","20071116"
"002182.SZ","002182","小金属","宝武镁业","20071113"
"002183.SZ","002183","仓储物流","怡亚通","20071113"
"002184.SZ","002184","机械基件","海得控制","20071116"
"002185.SZ","002185","半导体","华天科技","20071120"
"002186.SZ","002186","酒店餐饮","全聚德","20071120"
"002187.SZ","002187","百货","广百股份","20071122"
"002188.SZ","002188","房产服务","中天服务","20071122"
"002189.SZ","002189","元器件","中光学","20071203"
"002190.SZ","002190","汽车配件","成飞集成","20071203"
"002191.SZ","002191","广告包装","劲嘉股份","20071205"
"002192.SZ","002192","小金属","融捷股份","20071205"
"002193.SZ","002193","纺织","如意集团","20071207"
"002194.SZ","002194","通信设备","武汉凡谷","20071207"
"002195.SZ","002195","软件服务","岩山科技","20071212"
"002196.SZ","002196","纺织机械","方正电机","20071212"
"002197.SZ","002197","IT设备","ST证通","20071218"
"002198.SZ","002198","中成药","嘉应制药","20071218"
"002199.SZ","002199","元器件","*ST东晶","20071221"
"002200.SZ","002200","建筑工程","*ST交投","20071221"
"002201.SZ","002201","玻璃","九鼎新材","20071226"
"002202.SZ","002202","电气设备","金风科技","20071226"
"002203.SZ","002203","铜","海亮股份","20080116"
"002204.SZ","002204","专用机械","大连重工","20080116"
"002205.SZ","002205","水泥","国统股份","20080123"
"002206.SZ","002206","化纤","海利得","20080123"
"002207.SZ","002207","石油开采","准油股份","20080128"
"002208.SZ","002208","区域地产","合肥城建","20080128"
"002209.SZ","002209","轻工机械","达意隆","20080130"
"002210.SZ","002210","环境保护","飞马国际","20080130"
"002211.SZ","002211","橡胶","ST宏达","20080201"
"002212.SZ","002212","软件服务","天融信","20080201"
"002213.SZ","002213","半导体","大为股份","20080201"
"002214.SZ","002214","电器仪表","*ST大立","20080218"
"002215.SZ","002215","农药化肥","诺普信","20080218"
"002216.SZ","002216","食品","三全食品","20080220"
"002217.SZ","002217","元器件","*ST合泰","20080220"
"002218.SZ","002218","新型电力","拓日新能","20080228"
"002219.SZ","002219","医疗保健","新里程","20080306"
"002221.SZ","002221","石油加工","东华能源","20080306"
"002222.SZ","002222","元器件","福晶科技","20080319"
"002223.SZ","002223","医疗保健","鱼跃医疗","20080418"
"002224.SZ","002224","橡胶","三力士","20080425"
"002225.SZ","002225","其他建材","濮耐股份","20080425"
"002226.SZ","002226","化工原料","江南化工","20080506"
"002227.SZ","002227","电气设备","奥特迅","20080506"
"002228.SZ","002228","广告包装","合兴包装","20080508"
"002229.SZ","002229","广告包装","鸿博股份","20080508"
"002230.SZ","002230","软件服务","科大讯飞","20080512"
"002231.SZ","002231","通信设备","*ST奥维","20080512"
"002232.SZ","002232","软件服务","启明信息","20080509"
"002233.SZ","002233","水泥","塔牌集团","20080516"
"002234.SZ","002234","农业综合","民和股份","20080516"
"002235.SZ","002235","造纸","安妮股份","20080516"
"002236.SZ","002236","IT设备","大华股份","20080520"
"002237.SZ","002237","黄金","恒邦股份","20080520"
"002238.SZ","002238","影视音像","天威视讯","20080526"
"002239.SZ","002239","汽车配件","奥特佳","20080522"
"002240.SZ","002240","小金属","盛新锂能","20080523"
"002241.SZ","002241","元器件","歌尔股份","20080522"
"002242.SZ","002242","家用电器","九阳股份","20080528"
"002243.SZ","002243","广告包装","力合科创","20080528"
"002244.SZ","002244","区域地产","滨江集团","20080529"
"002245.SZ","002245","电气设备","蔚蓝锂芯","20080605"
